title,price,image_url,details_url,fuel,year,horsepower,mileage,date,city
BMW Série 2 Coupé,290.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/08/64ca777284173.jpeg,https://www.wandaloo.com/occasion/bmw-serie-2-coupe-diesel-occasion-casablanca-maroc/38257.html,Diesel,2017,8 cv,120.000 km,2 août 2023,Casablanca
RENAULT Mégane Sedan,220.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c664fc8219b.jpg,https://www.wandaloo.com/occasion/renault-megane-sedan-diesel-occasion-marrakech-maroc/38236.html,Diesel,2021,6 cv,32.600 km,2 août 2023,Marrakech
HYUNDAI Elantra,160.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/08/64ca211446e96.jpg,https://www.wandaloo.com/occasion/hyundai-elantra-diesel-occasion-temara-maroc/38253.html,Diesel,2018,6 cv,63.000 km,2 août 2023,Temara
BMW X5,380.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/08/64c9251f9f277.jpeg,https://www.wandaloo.com/occasion/bmw-x5-diesel-occasion-rabat-maroc/38248.html,Diesel,2019,8 cv,130.000 km,1 août 2023,Rabat
MAHINDRA KUV 100,94.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bfd5d0b190b.jpeg,https://www.wandaloo.com/occasion/mahindra-kuv-100-essence-occasion-marrakech-maroc/38209.html,Essence,2022,7 cv,24.900 km,1 août 2023,Marrakech
MERCEDES Classe M,95.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/08/64c93d8b8520f.jpg,https://www.wandaloo.com/occasion/mercedes-classe-m-diesel-occasion-agadir-maroc/38250.html,Diesel,2023,12 cv,315.000 km,1 août 2023,Agadir
OPEL Astra,125.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c6e954da766.jpg,https://www.wandaloo.com/occasion/opel-astra-diesel-occasion-casablanca-maroc/38238.html,Diesel,2014,7 cv,158.000 km,1 août 2023,Casablanca
MERCEDES Classe A,258.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/mercedes-classe-a-diesel-occasion-casablanca-maroc/38228.html,Diesel,2017,9 cv,138.000 km,1 août 2023,Casablanca
VOLKSWAGEN Touran,160.009,https://www.wandaloo.com/files/Voiture-Occasion/2023/08/64c8e6b30436d.jpeg,https://www.wandaloo.com/occasion/volkswagen-touran-diesel-occasion-casablanca-maroc/38247.html,Diesel,2014,6 cv,216.000 km,1 août 2023,Casablanca
HYUNDAI i30,115.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c7d44830a81.jpeg,https://www.wandaloo.com/occasion/hyundai-i30-diesel-occasion-casablanca-maroc/38241.html,Diesel,2012,6 cv,140.000 km,31 juillet 2023,Casablanca
VOLKSWAGEN Tiguan,450.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c819af036be.jpeg,https://www.wandaloo.com/occasion/volkswagen-tiguan-diesel-occasion-rabat-maroc/38242.html,Diesel,2021,cv,84.000 km,31 juillet 2023,Rabat
FORD Mondeo,115.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/05/64694dceb9b57.jpg,https://www.wandaloo.com/occasion/ford-mondeo-diesel-occasion-marrakech-maroc/37957.html,Diesel,2012,8 cv,360.000 km,20 mai 2023,Marrakech
VOLKSWAGEN Tiguan,350.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c7a7da35cab.jpg,https://www.wandaloo.com/occasion/volkswagen-tiguan-diesel-occasion-casablanca-maroc/38240.html,Diesel,2019,8 cv,190.000 km,31 juillet 2023,Casablanca
VOLKSWAGEN Golf,590.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c6f9af82dc7.jpg,https://www.wandaloo.com/occasion/volkswagen-golf-essence-occasion-tanger-maroc/38239.html,Essence,2021,12 cv,40.000 km,31 juillet 2023,Tanger
AUDI A6,285.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c6d76d7ccc6.jpeg,https://www.wandaloo.com/occasion/audi-a6-diesel-occasion-kenitra-maroc/38237.html,Diesel,2016,8 cv,112.000 km,30 juillet 2023,Kénitra
SEAT Leon,228.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/05/64660d41132c6.jpg,https://www.wandaloo.com/occasion/seat-leon-diesel-occasion-casablanca-maroc/37950.html,Diesel,2019,8 cv,25.000 km,18 mai 2023,Casablanca
MERCEDES Classe C,300.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c52703d06aa.jpg,https://www.wandaloo.com/occasion/mercedes-classe-c-diesel-occasion-fes-maroc/38186.html,Diesel,2015,9 cv,225.000 km,29 juillet 2023,Fès
SKODA Kodiaq,295.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c4fe6c36a75.jpg,https://www.wandaloo.com/occasion/skoda-kodiaq-diesel-occasion-agadir-maroc/38234.html,Diesel,2019,8 cv,32.000 km,29 juillet 2023,Agadir
FORD C-Max,153.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/ford-c-max-diesel-occasion-casablanca-maroc/38233.html,Diesel,2018,6 cv,98.000 km,29 juillet 2023,Casablanca
VOLKSWAGEN Tiguan,220.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/volkswagen-tiguan-diesel-occasion-casablanca-maroc/38232.html,Diesel,2017,8 cv,200.000 km,29 juillet 2023,Casablanca
MERCEDES Classe C,110.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c2af5d147ad.jpg,https://www.wandaloo.com/occasion/mercedes-classe-c-diesel-occasion-casablanca-maroc/38226.html,Diesel,2008,9 cv,238.000 km,29 juillet 2023,Casablanca
NISSAN Qashqai,127.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b58ba401399.jpg,https://www.wandaloo.com/occasion/nissan-qashqai-diesel-occasion-marrakech-maroc/38183.html,Diesel,2013,6 cv,100.633 km,29 juillet 2023,Marrakech
SUZUKI Grand Vitara,97.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c528101bfee.jpg,https://www.wandaloo.com/occasion/suzuki-grand-vitara-diesel-occasion-fes-maroc/38166.html,Diesel,2012,7 cv,196.000 km,29 juillet 2023,Fès
PEUGEOT 306,56.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c3eb5e34711.jpg,https://www.wandaloo.com/occasion/peugeot-306-diesel-occasion-rabat-maroc/38230.html,Diesel,2001,7 cv,177.200 km,28 juillet 2023,Rabat
ALFA ROMEO Giulietta,190.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/alfa-romeo-giulietta-diesel-occasion-casablanca-maroc/38229.html,Diesel,2018,6 cv,53.700 km,28 juillet 2023,Casablanca
RENAULT Clio,115.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c3046ac9d28.jpeg,https://www.wandaloo.com/occasion/renault-clio-diesel-occasion-sale-maroc/38227.html,Diesel,2017,6 cv,77.000 km,28 juillet 2023,Salé
MERCEDES Classe E,320.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/06/647bbd8b1310c.jpg,https://www.wandaloo.com/occasion/mercedes-classe-e-diesel-occasion-marrakech-maroc/38011.html,Diesel,2017,8 cv,150.000 km,27 juillet 2023,Marrakech
DACIA Sandero,169.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/06/649f4e2534963.jpeg,https://www.wandaloo.com/occasion/dacia-sandero-diesel-occasion-casablanca-maroc/38130.html,Diesel,2023,6 cv,11.000 km,27 juillet 2023,Casablanca
HYUNDAI Accent,145.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/03/64110252e58d0.jpg,https://www.wandaloo.com/occasion/hyundai-accent-diesel-occasion-berkane-maroc/37633.html,Diesel,2020,6 cv,48.000 km,15 mars 2023,Berkane
AUDI A6,295.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/06/649984e521b6c.jpeg,https://www.wandaloo.com/occasion/audi-a6-diesel-occasion-casablanca-maroc/38116.html,Diesel,2018,8 cv,155.000 km,28 juin 2023,Casablanca
FORD Focus,228.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c26c1b73a26.jpg,https://www.wandaloo.com/occasion/ford-focus-diesel-occasion-agadir-maroc/38219.html,Diesel,2022,6 cv,14.800 km,27 juillet 2023,Agadir
FIAT 500,125.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c263415ed60.jpg,https://www.wandaloo.com/occasion/fiat-500-essence-occasion-casablanca-maroc/38217.html,Essence,2018,7 cv,51.000 km,27 juillet 2023,Casablanca
DACIA Duster,120.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/dacia-duster-diesel-occasion-marrakech-maroc/38222.html,Diesel,2017,6 cv,116.000 km,27 juillet 2023,Marrakech
NISSAN Qashqai,250.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c29156663c4.jpg,https://www.wandaloo.com/occasion/nissan-qashqai-essence-occasion-casablanca-maroc/38223.html,Essence,2022,7 cv,7.000 km,27 juillet 2023,Casablanca
HYUNDAI Creta,158.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c29f6570118.jpg,https://www.wandaloo.com/occasion/hyundai-creta-diesel-occasion-casablanca-maroc/38225.html,Diesel,2017,6 cv,109.000 km,27 juillet 2023,Casablanca
MITSUBISHI Pajero Sport,125.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c27f4abb79e.jpeg,https://www.wandaloo.com/occasion/mitsubishi-pajero-sport-diesel-occasion-rabat-maroc/38221.html,Diesel,2013,cv,210.000 km,27 juillet 2023,Rabat
FORD Fusion,60.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/ford-fusion-essence-occasion-agadir-maroc/38220.html,Essence,2010,cv,143.000 km,27 juillet 2023,Agadir
AUDI A6,255.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c26b1c6c1f5.jpeg,https://www.wandaloo.com/occasion/audi-a6-diesel-occasion-casablanca-maroc/38218.html,Diesel,2018,9 cv,155.000 km,27 juillet 2023,Casablanca
NISSAN Juke,140.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c17b7b913b5.jpeg,https://www.wandaloo.com/occasion/nissan-juke-diesel-occasion-casablanca-maroc/38216.html,Diesel,2017,6 cv,94.000 km,26 juillet 2023,Casablanca
VOLKSWAGEN Jetta,145.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/volkswagen-jetta-diesel-occasion-casablanca-maroc/38215.html,Diesel,2017,8 cv,160.000 km,26 juillet 2023,Casablanca
ALFA ROMEO Stelvio,320.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c13f0e44b19.jpg,https://www.wandaloo.com/occasion/alfa-romeo-stelvio--occasion-casablanca-maroc/38214.html,,2019,9 cv,78.000 km,26 juillet 2023,Casablanca
SEAT Ibiza,108.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c13c09f2ce8.jpg,https://www.wandaloo.com/occasion/seat-ibiza-diesel-occasion-oujda-maroc/38213.html,Diesel,2015,6 cv,138.300 km,26 juillet 2023,Oujda
FORD Focus,145.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64c0dd114f594.jpeg,https://www.wandaloo.com/occasion/ford-focus-diesel-occasion-casablanca-maroc/38212.html,Diesel,2016,6 cv,60.000 km,26 juillet 2023,Casablanca
FORD Fiesta,135.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b42d867c70e.jpg,https://www.wandaloo.com/occasion/ford-fiesta-diesel-occasion-tanger-maroc/38170.html,Diesel,2018,6 cv,22.000 km,25 juillet 2023,Tanger
LAND ROVER Discovery Sport,283.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bfd81b2334a.jpg,https://www.wandaloo.com/occasion/land-rover-discovery-sport-diesel-occasion-casablanca-maroc/38210.html,Diesel,2018,8 cv,81.000 km,25 juillet 2023,Casablanca
RENAULT Mégane,83.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bfee081a276.jpeg,https://www.wandaloo.com/occasion/renault-megane-diesel-occasion-temara-maroc/38211.html,Diesel,2010,6 cv,279.000 km,25 juillet 2023,Temara
OPEL Insignia,180.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/06/648d91ab6f8dd.jpg,https://www.wandaloo.com/occasion/opel-insignia-diesel-occasion-rabat-maroc/38089.html,Diesel,2019,8 cv,147.000 km,24 juillet 2023,Rabat
VOLVO XC40,297.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bebf517c62d.jpeg,https://www.wandaloo.com/occasion/volvo-xc40-diesel-occasion-mohammadia-maroc/38208.html,Diesel,2018,8 cv,110.000 km,24 juillet 2023,Mohammadia
RENAULT Mégane Sedan,222.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bd249740919.jpg,https://www.wandaloo.com/occasion/renault-megane-sedan-diesel-occasion-marrakech-maroc/38204.html,Diesel,2021,6 cv,32.500 km,23 juillet 2023,Marrakech
FIAT Doblo,78.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/fiat-doblo-diesel-occasion-sale-maroc/38206.html,Diesel,2012,6 cv,130.000 km,23 juillet 2023,Salé
ALFA ROMEO Giulietta,115.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bd461d8ad59.jpg,https://www.wandaloo.com/occasion/alfa-romeo-giulietta-diesel-occasion-casablanca-maroc/38205.html,Diesel,2012,6 cv,168.000 km,23 juillet 2023,Casablanca
PEUGEOT 208,120.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bcc52ed08b1.jpg,https://www.wandaloo.com/occasion/peugeot-208-diesel-occasion-casablanca-maroc/38203.html,Diesel,2017,6 cv,82.000 km,23 juillet 2023,Casablanca
TOYOTA Corolla Sport,200.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/toyota-corolla-sport-hybride-occasion-tanger-maroc/38202.html,Hybride,2020,5 cv,52.000 km,22 juillet 2023,Tanger
FORD Focus,155.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bbe352eb080.jpeg,https://www.wandaloo.com/occasion/ford-focus-diesel-occasion-casablanca-maroc/38199.html,Diesel,2017,6 cv,155.000 km,22 juillet 2023,Casablanca
FORD C-Max,158.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bbfaf45d0fd.jpg,https://www.wandaloo.com/occasion/ford-c-max-diesel-occasion-rabat-maroc/38200.html,Diesel,2020,6 cv,79.000 km,22 juillet 2023,Rabat
ALFA ROMEO Stelvio,330.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bc18715fcd1.jpeg,https://www.wandaloo.com/occasion/alfa-romeo-stelvio-diesel-occasion-casablanca-maroc/38201.html,Diesel,2020,9 cv,68.000 km,22 juillet 2023,Casablanca
DACIA Logan,87.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b9a1b561910.jpg,https://www.wandaloo.com/occasion/dacia-logan-diesel-occasion-casablanca-maroc/38192.html,Diesel,2016,6 cv,85.000 km,22 juillet 2023,Casablanca
AUDI A3 Sportback,310.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/05/64710db6a63aa.jpeg,https://www.wandaloo.com/occasion/audi-a3-sportback-diesel-occasion-casablanca-maroc/37981.html,Diesel,2021,8 cv,9.000 km,22 juillet 2023,Casablanca
AUDI A5 SportBack,160.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bbc550d0c3e.jpeg,https://www.wandaloo.com/occasion/audi-a5-sportback-diesel-occasion-casablanca-maroc/38198.html,Diesel,2010,8 cv,147.000 km,22 juillet 2023,Casablanca
DACIA Duster,180.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64bbbad6a3def.jpg,https://www.wandaloo.com/occasion/dacia-duster-diesel-occasion-kenitra-maroc/38197.html,Diesel,2020,cv,147.500 km,22 juillet 2023,Kénitra
VOLKSWAGEN Golf,199.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/06/647cb3382c93b.jpg,https://www.wandaloo.com/occasion/volkswagen-golf-diesel-occasion-fes-maroc/38014.html,Diesel,2017,8 cv,143.000 km,4 juin 2023,Fès
CITROEN Berlingo,65.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64ba4cbf41f62.jpg,https://www.wandaloo.com/occasion/citroen-berlingo-diesel-occasion-casablanca-maroc/38193.html,Diesel,2009,cv,305.267 km,21 juillet 2023,Casablanca
VOLKSWAGEN Golf,340.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/03/6411a30648375.jpeg,https://www.wandaloo.com/occasion/volkswagen-golf-diesel-occasion-casablanca-maroc/37649.html,Diesel,2017,8 cv,117.915 km,17 mars 2023,Casablanca
MERCEDES Classe B,80.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b854a70a02c.jpeg,https://www.wandaloo.com/occasion/mercedes-classe-b-diesel-occasion-fes-maroc/38189.html,Diesel,2006,8 cv,221.175 km,19 juillet 2023,Fès
SKODA Fabia,97.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b94b6c7b402.jpg,https://www.wandaloo.com/occasion/skoda-fabia-essence-occasion-casablanca-maroc/38191.html,Essence,2019,6 cv,120.000 km,20 juillet 2023,Casablanca
FORD Focus Sedan,165.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b79856220d0.jpg,https://www.wandaloo.com/occasion/ford-focus-sedan-diesel-occasion-sale-maroc/38160.html,Diesel,2018,6 cv,76.600 km,20 juillet 2023,Salé
HYUNDAI Tucson,325.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b7a95d52e88.jpg,https://www.wandaloo.com/occasion/hyundai-tucson-diesel-occasion-casablanca-maroc/38187.html,Diesel,2021,6 cv,50.000 km,19 juillet 2023,Casablanca
MERCEDES Classe C,165.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b7e3fed36b1.jpg,https://www.wandaloo.com/occasion/mercedes-classe-c-diesel-occasion-casablanca-maroc/38188.html,Diesel,2011,9 cv,157.000 km,19 juillet 2023,Casablanca
AUDI A4,255.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b693d9b140b.jpg,https://www.wandaloo.com/occasion/audi-a4-diesel-occasion-rabat-maroc/38185.html,Diesel,2017,8 cv,128.000 km,18 juillet 2023,Rabat
RENAULT Captur,165.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b5811e36315.jpg,https://www.wandaloo.com/occasion/renault-captur-diesel-occasion-casablanca-maroc/38181.html,Diesel,2019,6 cv,90.000 km,17 juillet 2023,Casablanca
AUDI A3 Sportback,620.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b58acd8d778.jpg,https://www.wandaloo.com/occasion/audi-a3-sportback-diesel-occasion-casablanca-maroc/38182.html,Diesel,2022,8 cv,18.500 km,17 juillet 2023,Casablanca
AUDI A4,240.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b5412c158bb.jpg,https://www.wandaloo.com/occasion/audi-a4-diesel-occasion-casablanca-maroc/38178.html,Diesel,2016,8 cv,170.000 km,17 juillet 2023,Casablanca
MERCEDES Classe E Coupé,480.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b517062fd67.jpg,https://www.wandaloo.com/occasion/mercedes-classe-e-coupe-diesel-occasion-rabat-maroc/38175.html,Diesel,2018,8 cv,101.000 km,17 juillet 2023,Rabat
MERCEDES GLE,650.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b414b39cff5.jpg,https://www.wandaloo.com/occasion/mercedes-gle-diesel-occasion-el-jadida-maroc/38168.html,Diesel,2019,8 cv,61.000 km,16 juillet 2023,El Jadida
SEAT Leon,140.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b440e6625b8.jpg,https://www.wandaloo.com/occasion/seat-leon-diesel-occasion-marrakech-maroc/38172.html,Diesel,2018,6 cv,87.000 km,16 juillet 2023,Marrakech
SEAT Leon,140.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b440e6625b8.jpg,https://www.wandaloo.com/occasion/seat-leon-diesel-occasion-marrakech-maroc/38174.html,Diesel,2018,6 cv,87.000 km,16 juillet 2023,Marrakech
VOLKSWAGEN Golf,168.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b42acac63ed.jpeg,https://www.wandaloo.com/occasion/volkswagen-golf-diesel-occasion-casablanca-maroc/38169.html,Diesel,2017,8 cv,107.500 km,16 juillet 2023,Casablanca
BMW Série 3 Coupé,85.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b3d0f2a7218.jpeg,https://www.wandaloo.com/occasion/bmw-serie-3-coupe-essence-occasion-meknes-maroc/38167.html,Essence,2008,11 cv,209.000 km,16 juillet 2023,Meknès
AUDI A4,90.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/audi-a4-essence-occasion-meknes-maroc/38165.html,Essence,2009,10 cv,223.000 km,15 juillet 2023,Meknès
DACIA Duster,188.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/03/64179c82388a9.jpg,https://www.wandaloo.com/occasion/dacia-duster-diesel-occasion-casablanca-maroc/37671.html,Diesel,2020,6 cv,36.000 km,19 mars 2023,Casablanca
TOYOTA Yaris,97.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b275b22eaa4.jpg,https://www.wandaloo.com/occasion/toyota-yaris-diesel-occasion-rabat-maroc/38162.html,Diesel,2016,5 cv,140.000 km,15 juillet 2023,Rabat
VOLKSWAGEN Golf,115.000,https://www.wandaloo.com/imgs/annonce-sans-photo.jpg,https://www.wandaloo.com/occasion/volkswagen-golf-diesel-occasion-safi-maroc/38163.html,Diesel,2011,6 cv,230.000 km,15 juillet 2023,Safi
MERCEDES Classe C,175.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b273f254e02.jpg,https://www.wandaloo.com/occasion/mercedes-classe-c-diesel-occasion-rabat-maroc/38161.html,Diesel,2009,8 cv,150.000 km,15 juillet 2023,Rabat
VOLKSWAGEN Touareg,165.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/05/646f7a5913a26.jpg,https://www.wandaloo.com/occasion/volkswagen-touareg-diesel-occasion-agadir-maroc/37975.html,Diesel,2013,12 cv,198.673 km,25 mai 2023,Agadir
BMW X6,110.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64b15c3f4d684.jpg,https://www.wandaloo.com/occasion/bmw-x6-diesel-occasion-casablanca-maroc/38157.html,Diesel,2009,12 cv,207.000 km,14 juillet 2023,Casablanca
PEUGEOT 508,105.000,https://www.wandaloo.com/files/Voiture-Occasion/2023/07/64aeea0be726b.jpg,https://www.wandaloo.com/occasion/peugeot-508-diesel-occasion-fes-maroc/38153.html,Diesel,2014,6 cv,188.000 km,12 juillet 2023,Fès
